,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,dong,address1,lat,lng
2252,제주특별자치도 제주시 이도1동 1784-2,1784-2,제주특별자치도 제주시 이도1동,양파,9218021,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.50125089509957,126.52643531054294
477,제주특별자치도 제주시 일도1동 1139-3,1139-3,제주특별자치도 제주시 일도1동,카페온,2137039503,,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51210125194142,126.5289593299967
2380,제주특별자치도 제주시 이도2동 1995-3,1995-3,제주특별자치도 제주시 이도2동,테이크썸윌리,380232525,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49154034414023,126.53730889845413
3240,제주특별자치도 제주시 용담삼동 1210-5,1210-5,제주특별자치도 제주시 용담삼동,섬마을청년회관,152584639,http://t1.daumcdn.net/place/6474B28540234DCE86000CF77B5B6D9F,0.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.517438033466355,126.49848217383169
1902,제주특별자치도 제주시 일도2동 993-1,993-1,제주특별자치도 제주시 일도2동,두멩이카페,1556178949,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.51324274158211,126.53326701431118
1136,제주특별자치도 제주시 용담이동 2761-1,2761-1,제주특별자치도 제주시 용담이동,반지마을 제주1호점,1788938617,,0.0,제주시,제주시,제주시,용담이동,"['제주특별자치도', '제주시', '용담이동']",33.50172764482282,126.50358344523627
3315,제주특별자치도 제주시 해안동 1782-1,1782-1,제주특별자치도 제주시 해안동,스카이브런치카페,462010031,http://t1.daumcdn.net/place/32AF0ADCC5A540259D1D26F9CC7693B5,0.0,제주시,제주시,제주시,해안동,"['제주특별자치도', '제주시', '해안동']",33.450856193347654,126.45303914719024
953,제주특별자치도 제주시 연동 1488-1,1488-1,제주특별자치도 제주시 연동,여우비,9227908,http://t1.daumcdn.net/place/858F13328463414C95CCF395D97F7D38,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48087693126072,126.49145422296677
727,제주특별자치도 제주시 도두일동 1241-2,1241-2,제주특별자치도 제주시 도두일동,피터펫카페 제주세종점,1932644689,,0.0,제주시,제주시,제주시,도두일동,"['제주특별자치도', '제주시', '도두일동']",33.49530152197499,126.47651986721874
2139,제주특별자치도 제주시 연동 260-50,260-50,제주특별자치도 제주시 연동,차차,1674881028,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49031563145662,126.48990122552945
1404,제주특별자치도 제주시 이호일동 1786-1,1786-1,제주특별자치도 제주시 이호일동,아일랜드팩토리 리메인,1844162926,http://t1.daumcdn.net/place/889EC61D8F8E49DA927CE146269ED723,0.0,제주시,제주시,제주시,이호일동,"['제주특별자치도', '제주시', '이호일동']",33.49709952972558,126.44952880106072
3139,제주특별자치도 제주시 이도2동 1027,1027,제주특별자치도 제주시 이도2동,데미타스,27208308,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49250354782903,126.53546156338952
142,제주특별자치도 제주시 이도2동 1010-10,1010-10,제주특별자치도 제주시 이도2동,케이엠엘리더갤러리카페(제주시청점),2025723267,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49706800598537,126.53130921038299
3017,제주특별자치도 제주시 용담1동 2814-5,2814-5,제주특별자치도 제주시 용담1동,문빵9 공항본점,684628891,http://t1.daumcdn.net/localfiy/AA9CC5B669914B889768736357B659B3,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.50392620230136,126.51324806760125
2657,제주특별자치도 제주시 용담삼동 1020-5,1020-5,제주특별자치도 제주시 용담삼동,엔제리너스 제주용두암점,23921556,http://t1.daumcdn.net/place/5438CB1B22C4436E91C9C6DFC6E49BAF,1.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.51693733041277,126.50310048927008
578,제주특별자치도 제주시 도련일동 1937-6,1937-6,제주특별자치도 제주시 도련일동,공차 제주삼화점,491948690,http://t1.daumcdn.net/place/488BFC986BB44D129D8FA6C4E498F724,1.0,제주시,제주시,제주시,도련일동,"['제주특별자치도', '제주시', '도련일동']",33.5161470379171,126.58100701921528
3239,제주특별자치도 제주시 도남동 1239-5,1239-5,제주특별자치도 제주시 도남동,카페오늘,1546392933,,0.0,제주시,제주시,제주시,도남동,"['제주특별자치도', '제주시', '도남동']",33.47999683611725,126.52130058219373
2292,제주특별자치도 제주시 이도2동 1169-1,1169-1,제주특별자치도 제주시 이도2동,신현대,21469585,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.50240253265651,126.53340699396418
3043,제주특별자치도 제주시 노형동 762-3,762-3,제주특별자치도 제주시 노형동,스타만화카페 한라점,25865787,http://t1.daumcdn.net/place/197B2229631046F6931933E1E9159BE8,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47653424240042,126.48000664799125
1301,제주특별자치도 제주시 오라삼동 2610-7,2610-7,제주특별자치도 제주시 오라삼동,카페요츠바,26942242,http://t1.daumcdn.net/place/F3C542CB0CE54B3097DDCA65F529C72A,0.0,제주시,제주시,제주시,오라삼동,"['제주특별자치도', '제주시', '오라삼동']",33.498829246763805,126.50296291756715
67,제주특별자치도 제주시 아라일동 6097-23,6097-23,제주특별자치도 제주시 아라일동,점프노리키즈카페 제주아라점,24995428,http://t1.daumcdn.net/place/061BCD1A9A694E07A6D1509AE2CC642F,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47461411132956,126.54273934058784
2291,제주특별자치도 제주시 일도이동 360-11,360-11,제주특별자치도 제주시 일도이동,파스쿠찌 제주일도점,25115010,,1.0,제주시,제주시,제주시,일도이동,"['제주특별자치도', '제주시', '일도이동']",33.506001359690835,126.53813168431496
309,제주특별자치도 제주시 연동 292-9,292-9,제주특별자치도 제주시 연동,리베,9777310,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.489583394942066,126.49426555005915
2467,제주특별자치도 제주시 이도2동 398-16,398-16,제주특별자치도 제주시 이도2동,카페다미,1316106170,http://t1.daumcdn.net/localfiy/159ECD536D684C22BB864E740530569C,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49725755952862,126.53857413237155
1742,제주특별자치도 제주시 이도2동 1776-3,1776-3,제주특별자치도 제주시 이도2동,카페브리오쉬,25532026,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.500096693560884,126.52733695394151
876,제주특별자치도 제주시 연동 261-6,261-6,제주특별자치도 제주시 연동,인샵카페,842997984,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.489385069435826,126.48987224894333
1854,제주특별자치도 제주시 용담2동 464-7,464-7,제주특별자치도 제주시 용담2동,카페드알라딘,27455410,,0.0,제주시,제주시,제주시,용담2동,"['제주특별자치도', '제주시', '용담2동']",33.51414672637091,126.51327264196479
3118,제주특별자치도 제주시 일도2동 109-20,109-20,제주특별자치도 제주시 일도2동,미소천,332313480,http://t1.daumcdn.net/place/369B2D5408334163A917BE525E9AFFF9,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.49779439083244,126.54624620288861
1065,제주특별자치도 제주시 이도이동 2018-3,2018-3,제주특별자치도 제주시 이도이동,케이독서실스터디카페,1870077858,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.48853618286869,126.53923156383209
3325,제주특별자치도 제주시 도남동 221-2,221-2,제주특별자치도 제주시 도남동,밀팟제주,895835518,http://t1.daumcdn.net/place/8A5BDCF4A4CA43948DB27F2F5D454116,0.0,제주시,제주시,제주시,도남동,"['제주특별자치도', '제주시', '도남동']",33.484176804175526,126.52982497475315
221,제주특별자치도 제주시 이도이동 1084-12,1084-12,제주특별자치도 제주시 이도이동,델타커피,31532171,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.493209106432744,126.5380102271543
1568,제주특별자치도 제주시 이도2동 2004-6,2004-6,제주특별자치도 제주시 이도2동,펭귄부인,1221695,http://t1.daumcdn.net/place/DA1C26864C684B23AE0FFDC7D0A33F77,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.489026510830485,126.5362935966721
1887,제주특별자치도 제주시 연동 1543,1543,제주특별자치도 제주시 연동,딸기가좋아 제주점,463970838,http://t1.daumcdn.net/place/29D8CBB8B63A44A289D16919BB257A1C,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.47748574422923,126.49204209624648
639,제주특별자치도 제주시 삼양이동 2332-7,2332-7,제주특별자치도 제주시 삼양이동,BBQ 제주삼화점,25403976,,0.0,제주시,제주시,제주시,삼양이동,"['제주특별자치도', '제주시', '삼양이동']",33.517303817253215,126.5882776915653
1735,제주특별자치도 제주시 노형동 756-6,756-6,제주특별자치도 제주시 노형동,커피트리,10104554,http://t1.daumcdn.net/place/93DC944DD2844739BFA62B3485099DAD,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.4765370487708,126.47810021191253
1908,제주특별자치도 제주시 연동 262-5,262-5,제주특별자치도 제주시 연동,탐앤탐스 신제주점,23634725,http://t1.daumcdn.net/place/6B017E8EA6A94F4F813495CB7148AFE3,1.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48738991004914,126.48966874819956
889,제주특별자치도 제주시 이도2동 1979-22,1979-22,제주특별자치도 제주시 이도2동,엘리엇스체어,14507777,http://t1.daumcdn.net/place/96131450CA6B488AA66905CBBB7D33EC,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.48992835175059,126.5402313520261
370,제주특별자치도 제주시 이도이동 2021-10,2021-10,제주특별자치도 제주시 이도이동,주르르커피,1648639350,http://t1.daumcdn.net/place/ED1728CC84774E88BF7D9DBED8A66030,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.48666883514439,126.5374983544706
1481,제주특별자치도 제주시 용담이동 1590-3,1590-3,제주특별자치도 제주시 용담이동,공항가는길,1308516268,,0.0,제주시,제주시,제주시,용담이동,"['제주특별자치도', '제주시', '용담이동']",33.50524144925607,126.49673157970167
1279,제주특별자치도 제주시 일도1동 1171-6,1171-6,제주특별자치도 제주시 일도1동,비원다방,21463645,,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51311215812989,126.52925521969848
187,제주특별자치도 제주시 이도2동 1188-6,1188-6,제주특별자치도 제주시 이도2동,카페웨이브,24974178,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49686369062143,126.52973488327937
1492,제주특별자치도 제주시 이도2동 1176-76,1176-76,제주특별자치도 제주시 이도2동,카페판다,26619604,http://t1.daumcdn.net/place/3C7FC6CCB7074599A0BAAC291E1FD1CF,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.500867545401675,126.5299413798308
2663,제주특별자치도 제주시 삼도1동 572-20,572-20,제주특별자치도 제주시 삼도1동,커피온다 CS컨설팅팀,1650150929,,0.0,제주시,제주시,제주시,삼도1동,"['제주특별자치도', '제주시', '삼도1동']",33.49954803704157,126.52157179903816
84,제주특별자치도 제주시 노형동 1062-5,1062-5,제주특별자치도 제주시 노형동,브런치카페론다,1895306176,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48679673281774,126.47628697992336
2766,제주특별자치도 제주시 노형동 2581-1,2581-1,제주특별자치도 제주시 노형동,레스트,14692777,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48925196913018,126.47526935578246
3311,제주특별자치도 제주시 이도1동 1252-11,1252-11,제주특별자치도 제주시 이도1동,티움,13811905,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.50198551241839,126.53089098070679
3385,제주특별자치도 제주시 일도2동 378-7,378-7,제주특별자치도 제주시 일도2동,인화동벚꽃다방,24371542,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.50588424644481,126.54058179278822
