,addrbunho,address,cafe,cafe_id,image_url,franchise
3217,815,제주특별자치도 서귀포시 대정읍 하모리,로얄다방,25757901,,0.0
3218,696-3,제주특별자치도 서귀포시 서귀동,매듭달열아흐레,1986031547,,0.0
3219,692,제주특별자치도 서귀포시 표선면 표선리,만조,14664913,,0.0
3220,1750,제주특별자치도 제주시 한림읍 협재리,포춘살롱,1191356724,http://t1.daumcdn.net/place/2C4B9B0C7F8C4BF1B13213099AA3BC97,0.0
3221,273-22,제주특별자치도 제주시 연동,오티모95,25702654,,0.0
3222,262-26,제주특별자치도 제주시 연동,에이트,26371405,http://t1.daumcdn.net/place/CF7E5DF862D04826B5B48ECE3618F47A,0.0
3223,288-26,제주특별자치도 서귀포시 서귀동,시크릿,15639315,,0.0
3224,134,제주특별자치도 서귀포시 법환동,우아당,1231971889,http://t1.daumcdn.net/place/5B8B2FAD92A44AC3A0ABED8A5DA7D484,0.0
3225,1449-1,제주특별자치도 제주시 한림읍 대림리,노고로시,317102094,http://t1.daumcdn.net/place/3F1A86691E4145609825B45E3ABAE217,0.0
3226,646-20,제주특별자치도 서귀포시 대정읍 하모리,엠브릿지,1955479566,,0.0
3227,1289-3,제주특별자치도 제주시 노형동,파스쿠찌 제주노형로타리점,26143893,http://t1.daumcdn.net/place/0DC6E67768E046CE8B2929F283FDE41E,1.0
3228,274-31,제주특별자치도 제주시 연동,주커피 제주연동점,26635318,http://t1.daumcdn.net/place/D6E672C513F546549A3C533FF8C23B05,1.0
3230,316-7,제주특별자치도 서귀포시 서귀동,클럽아파치,593296306,,0.0
3231,1959-1,제주특별자치도 제주시 이도2동,카페빠네띠에,19632853,http://t1.daumcdn.net/place/9C483059DEEC436D943D36D738F9B7B4,0.0
3232,1374-2,제주특별자치도 서귀포시 하효동,카페본본,1826863790,http://t1.daumcdn.net/localfiy/2D9FB8CB1FF1455696C8599CF1C1435A,0.0
3233,494,제주특별자치도 서귀포시 서귀동,파스쿠찌 제주오션팰리스점,20263439,,1.0
3234,261-1,제주특별자치도 제주시 연동,파노라마라이브카페,18838340,,0.0
3235,1537-8,제주특별자치도 제주시 연동,자전거빵,1597324581,,0.0
3236,1979-8,제주특별자치도 제주시 이도2동,수다,26576493,http://t1.daumcdn.net/place/119EEDD884134C9FB91AED0FDD6BA04E,0.0
3237,121-14,제주특별자치도 서귀포시 서귀동,아꼬아,1958383796,,0.0
3238,91-7,제주특별자치도 서귀포시 남원읍 남원리,이디야커피 제주남원점,26876324,http://t1.daumcdn.net/place/5066DA8947154E6FB51B188BFFAEC7A3,1.0
3239,907,제주특별자치도 제주시 구좌읍 하도리,하도테이블,38149795,http://t1.daumcdn.net/place/2C1357DD324840E2B0CB280404E80EEC,0.0
3240,1954-4,제주특별자치도 제주시 연동,요거프레소 제주연동점,14101277,,0.0
3241,2989-1,제주특별자치도 제주시 한경면 저지리,오월의꽃,21547276,,0.0
3242,957,제주특별자치도 제주시 애월읍 신엄리,비아무인카페,21528934,http://t1.daumcdn.net/place/E796846C48414405A5B79CFCABB2CA4F,0.0
3243,1186,제주특별자치도 제주시 구좌읍 덕천리,카페헛간,1843220718,http://t1.daumcdn.net/localfiy/DD8F1399A85744738DB89FE02351DD6E,0.0
3244,995-31,제주특별자치도 제주시 일도2동,플로리안,15554662,,0.0
3245,2369,제주특별자치도 제주시 우도면 연평리,하루,1171003023,,0.0
3246,1159,제주특별자치도 제주시 애월읍 고내리,솔트,2104119400,http://t1.daumcdn.net/localfiy/searchregister_347761093,0.0
3247,4366-2,제주특별자치도 제주시 화북일동,커피더쏠 제주점,18300298,,0.0
3248,297-1,제주특별자치도 서귀포시 성산읍 고성리,도렐 제주본점,1375299538,http://t1.daumcdn.net/place/F10EB28B113A45BFA2936C1253FEB5BF,0.0
3249,1053-20,제주특별자치도 서귀포시 안덕면 화순리,안티고라운지,1705113655,http://t1.daumcdn.net/place/47A98CF29FDC43B2A52AFC364B8F67BC,0.0
3250,1300-23,제주특별자치도 제주시 일도1동,벨로인커피네이쳐,19083827,http://t1.daumcdn.net/place/66E1FF06C5614013B72C62DBA25AD442,0.0
3251,2572-2,제주특별자치도 제주시 아라일동,고져스팟,677085788,,0.0
3252,2040,제주특별자치도 제주시 한림읍 금능리,금능마린카페,17452900,,0.0
3253,633-4,제주특별자치도 서귀포시 서귀동,새벽기차,24026063,,0.0
3254,374,제주특별자치도 서귀포시 성산읍 오조리,온더스톤카페,27542243,http://t1.daumcdn.net/place/604B208B0DE046B4A4E9977349D88AFA,0.0
3255,144-3,제주특별자치도 제주시 용담1동,커피방아,27265307,http://t1.daumcdn.net/cfile/2770A5385642F3A511,0.0
3256,1960-2,제주특별자치도 제주시 한림읍 금악리,캘리포니아,24728892,http://t1.daumcdn.net/cfile/255F8F4F5450398A39,0.0
3257,1731,제주특별자치도 제주시 한림읍 협재리,프레시카페,1689160633,http://t1.daumcdn.net/place/7B8CC4B50ABC473DB221B736DC5F92D1,0.0
3258,1381,제주특별자치도 제주시 애월읍 곽지리,호박다방,27221956,http://t1.daumcdn.net/place/EE71140DACE64570A5F0C62BF333DB32,0.0
3259,2442-15,제주특별자치도 제주시 오라일동,현정커피숍,10108717,,0.0
3260,189-10,제주특별자치도 제주시 애월읍 하귀1리,에피소드카페 게스트하우스,25589988,http://t1.daumcdn.net/cfile/2544F84D53EA02F322,0.0
3261,699-5,제주특별자치도 제주시 노형동,개좋아,27145886,http://t1.daumcdn.net/place/AE3B916F326B40E0A910F85D6AE05565,0.0
3262,216-4,제주특별자치도 서귀포시 남원읍 남원리,풀룸,647149044,,0.0
3263,1416-1,제주특별자치도 제주시 한림읍 협재리,제주새참,597033503,http://t1.daumcdn.net/place/ED2AAA90DE9A4618911A18C539BB89E6,0.0
3264,1791,제주특별자치도 서귀포시 안덕면 서광리,카페프렌즈,1834090019,http://t1.daumcdn.net/place/1EC81F04D48A4448926C2F3474D1C6D7,0.0
3265,301,제주특별자치도 제주시 한경면 신창리,3인칭관찰자시점,1947663934,http://t1.daumcdn.net/place/ED6847795CD44C44BAD56F5B20A5722E,0.0
3266,1319-22,제주특별자치도 제주시 건입동,서부두해변카페,11364025,,0.0
3267,321-1,제주특별자치도 서귀포시 서귀동,서귀포7080라이브카페,1189580902,,0.0
3268,1288-5,제주특별자치도 제주시 노형동,베이비카페어놀,26633475,,0.0
3269,590-2,제주특별자치도 서귀포시 성산읍 고성리,카페바르,1317962525,http://t1.daumcdn.net/localfiy/searchregister_332078560,0.0
3270,1314,제주특별자치도 제주시 한림읍 한림리,미팅카페,877404031,,0.0
3271,978,제주특별자치도 제주시 연동,엔제리너스 한라수목원점,26514889,http://t1.daumcdn.net/place/AA3441589BE94407827C6B8ACF2F776F,1.0
3272,2232,제주특별자치도 서귀포시 중문동,놀멍쉬멍카페테리아 2호점,18394009,,0.0
3273,1270-3,제주특별자치도 제주시 구좌읍 김녕리,바다는김녕,1055190967,http://t1.daumcdn.net/place/486FC0AEF1964D8C9E581544015932C9,0.0
3274,1155-2,제주특별자치도 제주시 화북일동,아이스빈 제주삼화점,19748755,,0.0
3275,3813-6,제주특별자치도 제주시 노형동,빈파일럿커피,1005222436,http://t1.daumcdn.net/localfiy/searchregister_1035341911,0.0
3276,222-1,제주특별자치도 서귀포시 대정읍 구억리,라움이즈,1338318368,,0.0
3277,1239-5,제주특별자치도 제주시 도남동,카페오늘,1546392933,,0.0
3278,1210-5,제주특별자치도 제주시 용담삼동,섬마을청년회관,152584639,http://t1.daumcdn.net/place/6474B28540234DCE86000CF77B5B6D9F,0.0
3279,262-44,제주특별자치도 제주시 연동,나무까페,206709125,,0.0
3280,340,제주특별자치도 제주시 애월읍 고내리,스타벅스 제주애월DT점,1693150085,http://t1.daumcdn.net/place/574D6ACCCAB0480AB14B6173FD4B78F6,1.0
3281,35-17,제주특별자치도 제주시 아라이동,마토파스타카페,27497877,,0.0
3282,168-2,제주특별자치도 서귀포시 강정동,카페섭,26787452,http://t1.daumcdn.net/place/6990B3CCA97E49DF950D4F52BBD75CC1,0.0
3283,1816-1,제주특별자치도 제주시 애월읍 납읍리,미미슈,1668885826,http://t1.daumcdn.net/localfiy/4D9B2DFDFA104517B1DCD15D1A82CBFB,0.0
3284,1947-4,제주특별자치도 제주시 구좌읍 평대리,카페리,1886872931,http://t1.daumcdn.net/place/ABB63E450DB4452E9C46C0EAF5CF7FB9,0.0
3285,1192-1,제주특별자치도 서귀포시 성산읍 고성리,나이스다방,8254991,,0.0
3286,1253-27,제주특별자치도 서귀포시 남원읍 남원리,카페라임,220618793,,0.0
3287,155-101,제주특별자치도 제주시 애월읍 소길리,카페테리아샌드팜,27237677,,0.0
3288,1947-2,제주특별자치도 제주시 조천읍 선흘리,안녕토르,1166500601,http://t1.daumcdn.net/localfiy/searchregister_724905900,0.0
3289,195-11,제주특별자치도 제주시 애월읍 하귀1리,수제홍과일모찌 하귀점,1024025969,http://t1.daumcdn.net/place/C736322457134A079EB42614C0C6877B,0.0
3290,6091-4,제주특별자치도 제주시 아라일동,에이바우트커피스위첸점,731082647,,0.0
3291,114-3,제주특별자치도 서귀포시 강정동,뜻밖의발견,2128776949,,0.0
3292,779,제주특별자치도 서귀포시 강정동,CAFE JARI,619039691,,0.0
3293,261-20,제주특별자치도 제주시 연동,디저트카페제이,268761850,,0.0
3294,452-11,제주특별자치도 제주시 아라일동,망고레이 제주대점,905250000,,0.0
3295,445-8,제주특별자치도 제주시 외도일동,에이바우트커피 외도점,1208782451,http://t1.daumcdn.net/place/D506BD496DD14DCE90318D1CDF4521F1,0.0
3296,2019-17,제주특별자치도 제주시 한림읍 대림리,카페비양,27598048,,0.0
3297,234-8,제주특별자치도 서귀포시 동홍동,소라의성,26973747,http://t1.daumcdn.net/place/C6F0A6D1988641EA85D6AC2D3F581A24,0.0
3298,1145-1,제주특별자치도 제주시 일도1동,한라봉봉,923425597,,0.0
3299,382-18,제주특별자치도 제주시 용담일동,카페스만스,845490784,http://t1.daumcdn.net/place/A5F5A5BD19FD438BACC7A13571153751,0.0
3300,4067,제주특별자치도 서귀포시 대정읍 상모리,커피베이 제주대정점,221371149,,1.0
3301,1521-6,제주특별자치도 제주시 구좌읍 세화리,만남다방,9759552,,0.0
3302,1686-1,제주특별자치도 제주시 이도1동,옥다방,8491179,,0.0
3303,304-5,제주특별자치도 제주시 연동,커피존코챠스키,19312519,,0.0
3304,1350-1,제주특별자치도 제주시 일도1동,부부,15254968,http://t1.daumcdn.net/place/90BFDC44B5C041D0B08CD012D1DCCCC9,0.0
3305,1482-2,제주특별자치도 제주시 이도1동,띠아모,15966014,,0.0
3306,289-1,제주특별자치도 서귀포시 서귀동,소울카페,8665110,,0.0
3307,385-4,제주특별자치도 제주시 애월읍 하귀1리,토토네,1523413414,,0.0
3308,2009-2,제주특별자치도 제주시 이도이동,이름커피,1288310527,,0.0
3309,6082-4,제주특별자치도 제주시 아라일동,빈센트커피 아라점,1124224207,,0.0
3310,518-1,제주특별자치도 서귀포시 성산읍 고성리,홍춘열퀼트카페공방,845441282,,0.0
3311,2408-1,제주특별자치도 제주시 아라일동,한라산빵1950,2008857107,http://t1.daumcdn.net/place/396E31BAC53441FAB27018506B73CD72,0.0
3312,2579-1,제주특별자치도 제주시 노형동,우주라이크카페 노형점,792242154,,0.0
3313,126-1,제주특별자치도 제주시 조천읍 와흘리,오멍가멍카페,686451202,http://t1.daumcdn.net/localfiy/DA46F8796C354225B037C0EA83E5FE33,0.0
3314,1314-166,제주특별자치도 제주시 한림읍 한림리,더네스트,33227807,,0.0
3315,730-3,제주특별자치도 서귀포시 월평동,파머스커피,25157436,,0.0
3316,196-2,제주특별자치도 서귀포시 성산읍 성산리,스토리텔링,17434117,http://t1.daumcdn.net/cfile/151C23334F90F61821,0.0
3317,1768-28,제주특별자치도 제주시 이도2동,더준다,909611300,,0.0
3318,3050,제주특별자치도 서귀포시 대정읍 신도리,거기 제주,56105489,http://t1.daumcdn.net/localfiy/C6F76AE1A2004ACA9655B00A4E51E64F,0.0
3319,2155-1,제주특별자치도 제주시 애월읍 애월리,더빌레,1595124840,,0.0
3320,6116-7,제주특별자치도 제주시 아라일동,만랩커피 제주아라점,237818484,,0.0
3321,2029-21,제주특별자치도 제주시 이도2동,도트,495042787,,0.0
3322,1282-2,제주특별자치도 제주시 노형동,커피아리움,26882860,http://t1.daumcdn.net/place/57409BB0EF0C419693114E1253B47772,0.0
3323,8-1,제주특별자치도 제주시 구좌읍 한동리,원더먼트제주월정리점,785315319,,0.0
3324,33-11,제주특별자치도 제주시 구좌읍 월정리,아무르마카롱,1903101962,http://t1.daumcdn.net/localfiy/C777736886954E76A63A4F0B297B7263,0.0
3325,2592-1,제주특별자치도 제주시 조천읍 함덕리,아체레타커피,1369887624,http://t1.daumcdn.net/localfiy/searchregister_852424994,0.0
3326,387-3,제주특별자치도 제주시 이도이동,카페몬딱,24943195,,0.0
3327,390-6,제주특별자치도 서귀포시 안덕면 사계리,모앤힐카페,615199217,http://t1.daumcdn.net/place/C1A527B8C6A54BD7804EAC643BE462D2,0.0
3328,1406,제주특별자치도 제주시 한림읍 협재리,조조카페,1482648752,http://t1.daumcdn.net/place/21ADD6C565E94E90959BE8ADE55597DD,0.0
3329,259-3,제주특별자치도 서귀포시 안덕면 동광리,바램목장&카페,1814111982,http://t1.daumcdn.net/place/560B7A4B54FB41D9B0D0B9EAF3E13779,0.0
3330,1020-21,제주특별자치도 제주시 일도2동,차와술,20493423,,0.0
3331,1380,제주특별자치도 제주시 애월읍 곽지리,제이제이그랑블루,704440992,http://t1.daumcdn.net/localfiy/29BC8F95856C449EB743413113FBD84B,0.0
3332,3204-3,제주특별자치도 제주시 구좌읍 평대리,벨로인 비자림점,1995458758,http://t1.daumcdn.net/place/ECA5C58B765242958A5CE2B434F8EDD5,0.0
3333,208-8,제주특별자치도 서귀포시 성산읍 고성리,이제야낭만,787154430,http://t1.daumcdn.net/localfiy/D998922928E14BBCB178D8A7AD719F14,0.0
3334,1419-2,제주특별자치도 제주시 구좌읍 세화리,교차로,21517570,,0.0
3335,511,제주특별자치도 제주시 애월읍 수산리,볼수록제주,284916087,http://t1.daumcdn.net/localfiy/84148561D1824E8E9DE7674D5A9E2FA3,0.0
3336,4275,제주특별자치도 제주시 한경면 용수리,담길,1820734195,http://t1.daumcdn.net/place/49D2B3827A844F4F984B3C93D8944406,0.0
3337,2377-3,제주특별자치도 제주시 아라일동,유스커피,26915477,http://t1.daumcdn.net/place/C0AFA67D590F404284D30E5CF411B562,0.0
3338,1567-4,제주특별자치도 서귀포시 호근동,세븐바스켓,14076499,,0.0
3339,1937-4,제주특별자치도 서귀포시 색달동,색달로망스,435677061,http://t1.daumcdn.net/localfiy/378AC39F0E4F402FB4CCB19A52AA2B07,0.0
3340,6113-14,제주특별자치도 제주시 아라일동,카페에이밀,498699646,,0.0
3341,2208-6,제주특별자치도 제주시 한경면 고산리,하루,1630752171,,0.0
3342,2550-2,제주특별자치도 제주시 애월읍 애월리,하이엔드제주,1157356606,http://t1.daumcdn.net/place/6BA0B94A0EEF44159F1633143EE32ED4,0.0
3343,6097-16,제주특별자치도 제주시 아라일동,카페토르토니,1656006542,http://t1.daumcdn.net/localfiy/BC5FDA20E3274E2CAE4B5394F8210F13,0.0
3344,1856-4,제주특별자치도 서귀포시 안덕면 서광리,카페올림,681147258,,0.0
3345,1370-1,제주특별자치도 서귀포시 남원읍 남원리,라떼하우스카페,1643413816,,0.0
3346,2917,제주특별자치도 서귀포시 남원읍 위미리,제주에오길,355419099,http://t1.daumcdn.net/place/07919F0F931744B09736D7A20396E646,0.0
3347,624-15,제주특별자치도 제주시 용담이동,복고다방 제주용문점,828971322,,0.0
3348,1288-5,제주특별자치도 제주시 노형동,미스터힐링 제주CGV노형점,404285393,http://t1.daumcdn.net/localfiy/C4AF8326AAA741C3A89E5EA9DB7E932F,0.0
3349,1252-11,제주특별자치도 제주시 이도1동,티움,13811905,,0.0
3350,133-6,제주특별자치도 서귀포시 표선면 세화리,모도리카페 &관우농장,203008166,,0.0
3351,540-5,제주특별자치도 제주시 조천읍 대흘리,치타델레,1819343618,http://t1.daumcdn.net/place/F7350CCC7A554D22A7C964B756ABE06B,0.0
3352,443-1,제주특별자치도 서귀포시 성산읍 고성리,족욕카페바다언덕,410969655,,0.0
3353,1782-1,제주특별자치도 제주시 해안동,스카이브런치카페,462010031,http://t1.daumcdn.net/place/32AF0ADCC5A540259D1D26F9CC7693B5,0.0
3354,1742,제주특별자치도 제주시 도두일동,아모렉스7080,1502880648,,0.0
3355,1622,제주특별자치도 제주시 애월읍 곽지리,분홍씨,14492238,http://t1.daumcdn.net/place/3B9E7A75E1CB4A6F8CB1429C4BFD076E,0.0
3356,793,제주특별자치도 제주시 구좌읍 세화리,풍미독서,1754902304,http://t1.daumcdn.net/place/6A9B851B50E84AFAB37EFC55F0041E25,0.0
3357,69-6,제주특별자치도 제주시 일도2동,엠버라이브,1903420610,,0.0
3358,3784-13,제주특별자치도 제주시 노형동,아베끄뚜아,1176251535,,0.0
