,addrbunho,address,cafe,cafe_id,image_url,franchise,si,address1,town,ri,final_address,lat,lng
2069,221-2,제주특별자치도 제주시 조천읍 함덕리,3라운지,588738669,,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '함덕리']",조천읍,함덕리,제주특별자치도 제주시 조천읍 함덕리 221-2,33.543925968550425,126.67288781519433
2808,593-12,제주특별자치도 제주시 삼도이동,만사오케이,366324762,http://t1.daumcdn.net/localfiy/searchregister_2139034120,0.0,제주시,"['제주특별자치도', '제주시', '삼도이동']",제주시,제주시,제주특별자치도 제주시 삼도이동 593-12,33.504518934209365,126.5219146652455
869,1029-4,제주특별자치도 서귀포시 대정읍 하모리,미미다방,501338844,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '대정읍', '하모리']",대정읍,하모리,제주특별자치도 서귀포시 대정읍 하모리 1029-4,33.22163841278692,126.25099276545757
2468,919,제주특별자치도 제주시 노형동,스타벅스 신제주이마트점,21580659,http://t1.daumcdn.net/place/07704A9C5975462CB540DE8A23BDF717,1.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 919,33.48517288922938,126.48033807451951
2247,295-30,제주특별자치도 서귀포시 서귀동,스위트쏭,214562349,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 295-30,33.2489413901252,126.56104424363758
450,1981,제주특별자치도 제주시 구좌읍 평대리,그시절그바다,935880608,http://t1.daumcdn.net/localfiy/E1AEEB2CEC0A438494E2589E2131A481,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '평대리']",구좌읍,평대리,제주특별자치도 제주시 구좌읍 평대리 1981,33.5335832289184,126.83989956538467
3209,4366-2,제주특별자치도 제주시 화북일동,커피더쏠 제주점,18300298,,0.0,제주시,"['제주특별자치도', '제주시', '화북일동']",제주시,제주시,제주특별자치도 제주시 화북일동 4366-2,33.52504936951891,126.56071366485247
1019,1303,제주특별자치도 제주시 일도일동,나무가꾸는꿈,26783660,,0.0,제주시,"['제주특별자치도', '제주시', '일도일동']",제주시,제주시,제주특별자치도 제주시 일도일동 1303,33.51457252829227,126.52636274332843
1560,1482-2,제주특별자치도 제주시 이도1동,카페띠아모 제주중앙점,17624227,,1.0,제주시,"['제주특별자치도', '제주시', '이도1동']",제주시,제주시,제주특별자치도 제주시 이도1동 1482-2,33.51124459431695,126.52373320338127
2959,256-38,제주특별자치도 서귀포시 중앙동,돌다방,9723492,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '중앙동']",서귀포시,서귀포시,제주특별자치도 서귀포시 중앙동 256-38,33.24878664837338,126.56731599969058
1979,1200-12,제주특별자치도 제주시 한림읍 한림리,요미요미키즈카페,481094890,,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '한림리']",한림읍,한림리,제주특별자치도 제주시 한림읍 한림리 1200-12,33.41258016432053,126.26439566282241
696,1418-1,제주특별자치도 서귀포시 안덕면 서광리,노마스,1150352609,http://t1.daumcdn.net/localfiy/C7FD162C24714F1F97984F27FC9EB29F,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '서광리']",안덕면,서광리,제주특별자치도 서귀포시 안덕면 서광리 1418-1,33.289987247968796,126.30236892498668
1741,2029-9,제주특별자치도 서귀포시 안덕면 사계리,너무늘보,24355818,http://t1.daumcdn.net/place/DFB752B997104473B72C7FDF7529211D,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '사계리']",안덕면,사계리,제주특별자치도 서귀포시 안덕면 사계리 2029-9,33.23105013718513,126.30873781281848
811,1020-2,제주특별자치도 제주시 조천읍 함덕리,카페바나나 함덕점,573133854,http://t1.daumcdn.net/localfiy/331AA166E92F4663BB7554026D321BB1,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '함덕리']",조천읍,함덕리,제주특별자치도 제주시 조천읍 함덕리 1020-2,33.543859840582,126.66302117337361
3374,1303-8,제주특별자치도 제주시 한림읍 한림리,하루이야기,18561076,,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '한림리']",한림읍,한림리,제주특별자치도 제주시 한림읍 한림리 1303-8,33.41524981294411,126.2651644163174
910,2498-3,제주특별자치도 서귀포시 강정동,올레요커피,24561272,http://t1.daumcdn.net/cfile/217CAD365363B0AB16,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 2498-3,33.234753392710374,126.49278494951768
1521,1041-1,제주특별자치도 제주시 애월읍 유수암리,베베로,1224634355,http://t1.daumcdn.net/localfiy/183FC32EC17B4144A24729625BE97CAF,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '유수암리']",애월읍,유수암리,제주특별자치도 제주시 애월읍 유수암리 1041-1,33.42349332720896,126.40423763671748
1049,443,제주특별자치도 제주시 애월읍 고성리,카페브리프,276957303,http://t1.daumcdn.net/localfiy/searchregister_1749345414,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '고성리']",애월읍,고성리,제주특별자치도 제주시 애월읍 고성리 443,33.45832746463921,126.41563778456427
505,6130-6,제주특별자치도 제주시 아라일동,커피욜로,1791532355,http://t1.daumcdn.net/place/68ED561E98F84166ACFACA616014E31A,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 6130-6,33.47265632799706,126.54976823217055
3324,397-50,제주특별자치도 서귀포시 서홍동,유동커피팩토리,220412132,http://t1.daumcdn.net/place/C5BC5A1BD94047EDB05159A9D0473071,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서홍동 397-50,33.255277442615466,126.55985356922892
405,359-16,제주특별자치도 제주시 용담이동,이제이,1172906738,,0.0,제주시,"['제주특별자치도', '제주시', '용담이동']",제주시,제주시,제주특별자치도 제주시 용담이동 359-16,33.51174679060231,126.51283834112031
2365,1061-2,제주특별자치도 제주시 노형동,리코마망,1357850630,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 1061-2,33.48611509455783,126.47542599818098
183,2126,제주특별자치도 서귀포시 안덕면 사계리,우짜,1598348098,http://t1.daumcdn.net/localfiy/5E54DB8B0F3C47188A2CED04C9F2E2E9,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '사계리']",안덕면,사계리,제주특별자치도 서귀포시 안덕면 사계리 2126,33.228643910777755,126.30601896176972
3168,1972-2,제주특별자치도 제주시 이도2동,헤븐스도어,23944620,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1972-2,33.49411169843623,126.54021785104868
3281,2155-1,제주특별자치도 제주시 애월읍 애월리,더빌레,1595124840,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '애월리']",애월읍,애월리,제주특별자치도 제주시 애월읍 애월리 2155-1,33.462353215256435,126.31314641987068
1876,1349-24,제주특별자치도 제주시 이도1동,비지터카페,1948962752,,0.0,제주시,"['제주특별자치도', '제주시', '이도1동']",제주시,제주시,제주특별자치도 제주시 이도1동 1349-24,33.51237525879801,126.5251606451912
1717,667,제주특별자치도 제주시 조천읍 교래리,교래뜰펜션앤카페,24393052,http://t1.daumcdn.net/cfile/27792D3D55606EC927,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '교래리']",조천읍,교래리,제주특별자치도 제주시 조천읍 교래리 667,33.424079902999885,126.67225847981346
609,1493-1,제주특별자치도 제주시 이도일동,풍류,743701653,,0.0,제주시,"['제주특별자치도', '제주시', '이도일동']",제주시,제주시,제주특별자치도 제주시 이도일동 1493-1,33.510518340019786,126.52337555192369
2674,1382,제주특별자치도 제주시 애월읍 하귀2리,카페동경앤책방,315193014,http://t1.daumcdn.net/place/70A973FF65D542D7BD6EF6555793B142,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '하귀2리']",애월읍,하귀2리,제주특별자치도 제주시 애월읍 하귀2리 1382,33.481335261176106,126.40486194309426
2033,2218,제주특별자치도 제주시 한림읍 동명리,로첼로,321976849,http://t1.daumcdn.net/place/0EFA989DB16347439584BF34B586BA41,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '동명리']",한림읍,동명리,제주특별자치도 제주시 한림읍 동명리 2218,33.39631062835348,126.26357400158798
2533,1145-2,제주특별자치도 제주시 용담삼동,드롭탑 제주용담해안도로점,27375622,http://t1.daumcdn.net/place/8C9E470CE2764DEF919A73594CF052A7,1.0,제주시,"['제주특별자치도', '제주시', '용담삼동']",제주시,제주시,제주특별자치도 제주시 용담삼동 1145-2,33.52000105774761,126.49643514641174
2326,283-26,제주특별자치도 제주시 연동,카페베네 제주연동점,12283785,http://t1.daumcdn.net/place/31645C51EA0D4CD29FDFD85D0B6DBA38,1.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 283-26,33.48600077398483,126.49301672262528
1968,1303-1,제주특별자치도 서귀포시 하효동,아일랜드라디오,97770278,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하효동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 1303-1,33.249997264696916,126.61875777043286
2678,367-6,제주특별자치도 제주시 일도2동,커피점미미즈쿠,26632610,,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 367-6,33.50637423374565,126.5394814488199
20,445-11,제주특별자치도 서귀포시 서홍동,하늘정원,14794664,http://t1.daumcdn.net/place/9228276A2A98437D975BC2488A159BFC,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서홍동 445-11,33.252793280141695,126.557011546102
2218,2467,제주특별자치도 제주시 애월읍 애월리,제주담다,572717031,http://t1.daumcdn.net/place/DF415D9CB59E4B45A96D87A1B509CC0D,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '애월리']",애월읍,애월리,제주특별자치도 제주시 애월읍 애월리 2467,33.46013190937953,126.31123208519615
1425,1196-2,제주특별자치도 서귀포시 성산읍 고성리,미소다방,10406061,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 1196-2,33.45052188752992,126.9143515263487
2949,516,제주특별자치도 제주시 삼도일동,레이지,355557993,,0.0,제주시,"['제주특별자치도', '제주시', '삼도일동']",제주시,제주시,제주특별자치도 제주시 삼도일동 516,33.50114826628241,126.5166686000176
3087,1580-21,제주특별자치도 제주시 삼양일동,카페마카리오스,1322258770,,0.0,제주시,"['제주특별자치도', '제주시', '삼양일동']",제주시,제주시,제주특별자치도 제주시 삼양일동 1580-21,33.52827780372808,126.58930650116956
1590,906-1,제주특별자치도 제주시 노형동,노론존,1151082526,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 906-1,33.4884449667758,126.48405442100582
2224,818-2,제주특별자치도 서귀포시 안덕면 창천리,카페아라,24638022,http://t1.daumcdn.net/place/5682BAB18EEF4DB180B4BABD26E4D813,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '창천리']",안덕면,창천리,제주특별자치도 서귀포시 안덕면 창천리 818-2,33.23336836280705,126.36757230893691
327,1368,제주특별자치도 제주시 한경면 청수리,에스테틱스오브슬로우,814388114,,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '청수리']",한경면,청수리,제주특별자치도 제주시 한경면 청수리 1368,33.317550747331815,126.24790543299248
2754,137-8,제주특별자치도 제주시 애월읍 하귀1리,차마실,26472123,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '하귀1리']",애월읍,하귀1리,제주특별자치도 제주시 애월읍 하귀1리 137-8,33.484635252793645,126.41550852029648
2518,786,제주특별자치도 서귀포시 안덕면 창천리,휴일로,979505096,http://t1.daumcdn.net/place/E2056311B2384378AA6C0FF4C58E40BD,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '창천리']",안덕면,창천리,제주특별자치도 서귀포시 안덕면 창천리 786,33.23237721143711,126.36627915058129
1874,1530,제주특별자치도 서귀포시 동홍동,카페베네 서귀포의료원점,387023378,,1.0,서귀포시,"['제주특별자치도', '서귀포시', '동홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 동홍동 1530,33.25521757780221,126.56436106530076
2537,351-27,제주특별자치도 제주시 한림읍 옹포리,스윗슬로,1968123728,http://t1.daumcdn.net/place/2785187C49EF4F089E96DF02F593F787,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '옹포리']",한림읍,옹포리,제주특별자치도 제주시 한림읍 옹포리 351-27,33.406908206099814,126.25426556103447
3376,930-1,제주특별자치도 서귀포시 강정동,섬카페,27111830,http://t1.daumcdn.net/localfiy/83FBF4172524484A955679A8ACFF9BCF,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 930-1,33.23668899904729,126.49874345239594
266,2533-1,제주특별자치도 제주시 노형동,꽃피는커피,19737274,http://t1.daumcdn.net/place/11E4895CEE7347A59942B2A7704A7A20,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 2533-1,33.484715199589296,126.47442734044827
1890,1476,제주특별자치도 제주시 애월읍 하가리,하가1476,730859111,http://t1.daumcdn.net/localfiy/1293B2D09C1D42549BC7FD07471F4E78,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '하가리']",애월읍,하가리,제주특별자치도 제주시 애월읍 하가리 1476,33.45549725886464,126.34918959101746
2663,572-20,제주특별자치도 제주시 삼도1동,커피온다 CS컨설팅팀,1650150929,,0.0,제주시,"['제주특별자치도', '제주시', '삼도1동']",제주시,제주시,제주특별자치도 제주시 삼도1동 572-20,33.49954803704157,126.52157179903816
1756,600-12,제주특별자치도 제주시 조천읍 선흘리,다희연 동굴의다원,21307939,http://t1.daumcdn.net/place/5289F3D4DD77495E859FEA856A6F4775,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '선흘리']",조천읍,선흘리,제주특별자치도 제주시 조천읍 선흘리 600-12,33.485549917801094,126.70773247294301
2178,2579-4,제주특별자치도 제주시 노형동,웰빙요가명상카페,551712632,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 2579-4,33.48960017318394,126.47488849712308
865,3804-15,제주특별자치도 제주시 노형동,건강한차이야기,1926333996,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 3804-15,33.48149508772292,126.47451564649599
3343,644-1,제주특별자치도 서귀포시 서귀동,달달한구,301246538,http://t1.daumcdn.net/place/1893AAB384154F6CA1CF42C048D4527B,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 644-1,33.24261437306987,126.56275831395273
3276,1314-166,제주특별자치도 제주시 한림읍 한림리,더네스트,33227807,,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '한림리']",한림읍,한림리,제주특별자치도 제주시 한림읍 한림리 1314-166,33.416498911440556,126.26477546058351
489,107-10,제주특별자치도 서귀포시 동홍동,주민상회 서귀포동홍점,1609989496,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '동홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 동홍동 107-10,33.257080807388014,126.57333635607095
606,1695,제주특별자치도 제주시 한림읍 협재리,바다위에코끼리,2083166873,http://t1.daumcdn.net/place/A081A3E9AC794F85B3F6CFA271E210F4,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '협재리']",한림읍,협재리,제주특별자치도 제주시 한림읍 협재리 1695,33.397859809819934,126.24294066344662
3265,304-5,제주특별자치도 제주시 연동,커피존코챠스키,19312519,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 304-5,33.48510054897834,126.4960045406608
3212,1300-23,제주특별자치도 제주시 일도1동,벨로인커피네이쳐,19083827,http://t1.daumcdn.net/place/66E1FF06C5614013B72C62DBA25AD442,0.0,제주시,"['제주특별자치도', '제주시', '일도1동']",제주시,제주시,제주특별자치도 제주시 일도1동 1300-23,33.51472501237142,126.5256859753625
2464,2072-1,제주특별자치도 제주시 한경면 저지리,쿠싱샌드위치카페,893435448,,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '저지리']",한경면,저지리,제주특별자치도 제주시 한경면 저지리 2072-1,33.33662259958734,126.25830655686859
1738,1393-8,제주특별자치도 서귀포시 안덕면 동광리,마마뜰,27441155,http://t1.daumcdn.net/place/220B10D87391423D95D4455AFD863AE2,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '동광리']",안덕면,동광리,제주특별자치도 서귀포시 안덕면 동광리 1393-8,33.31014892686659,126.33356755042864
152,22,제주특별자치도 제주시 이호이동,디저트39 제주S중앙병원점,1485843941,http://t1.daumcdn.net/localfiy/346E88627CFF49CBAD65050386CA3E0D,0.0,제주시,"['제주특별자치도', '제주시', '이호이동']",제주시,제주시,제주특별자치도 제주시 이호이동 22,33.49190232927221,126.47010986547438
889,1979-22,제주특별자치도 제주시 이도2동,엘리엇스체어,14507777,http://t1.daumcdn.net/place/96131450CA6B488AA66905CBBB7D33EC,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1979-22,33.48992835175059,126.5402313520261
3336,1524-7,제주특별자치도 서귀포시 서호동,BBQ프리미엄까페,186143763,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서호동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서호동 1524-7,33.25450330934605,126.51928448312822
2897,417-2,제주특별자치도 제주시 일도2동,코코라떼,1834542575,,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 417-2,33.504965247322765,126.54270033079797
2327,1200-1,제주특별자치도 제주시 우도면 연평리,우도해적식당,26511058,http://t1.daumcdn.net/cfile/25249736531FA73519,0.0,제주시,"['제주특별자치도', '제주시', '우도면', '연평리']",우도면,연평리,제주특별자치도 제주시 우도면 연평리 1200-1,33.51481764809145,126.9566791257535
3082,165-21,제주특별자치도 제주시 일도2동,또주랑,1493300746,,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 165-21,33.508759222478226,126.53497005034363
269,449-8,제주특별자치도 서귀포시 서홍동,서홍정원,1229685652,http://t1.daumcdn.net/place/DEA2705B47FE4142B9380D97F94DD4E6,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서홍동 449-8,33.252592999098084,126.554454263822
96,1488-1,제주특별자치도 제주시 구좌읍 세화리,로이셀세화,592590141,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '세화리']",구좌읍,세화리,제주특별자치도 제주시 구좌읍 세화리 1488-1,33.52399293242836,126.85684781207138
2258,208-1,제주특별자치도 서귀포시 강정동,카툰앤북카페늘숲,1914065555,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 208-1,33.25281504333217,126.50266911695806
2617,2806-2,제주특별자치도 제주시 애월읍 신엄리,환카페부동산중개,26969310,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '신엄리']",애월읍,신엄리,제주특별자치도 제주시 애월읍 신엄리 2806-2,33.476662270269365,126.35389422708828
964,914-2,제주특별자치도 제주시 도남동,베이징,21572324,,0.0,제주시,"['제주특별자치도', '제주시', '도남동']",제주시,제주시,제주특별자치도 제주시 도남동 914-2,33.49977881808913,126.52531552352221
1799,253-13,제주특별자치도 제주시 연동,티엔미미,1782296043,http://t1.daumcdn.net/place/6A49D64D8F9D4C278C5668FE904607E6,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 253-13,33.485239219148376,126.48760690009539
871,617-1,제주특별자치도 제주시 애월읍 유수암리,비온뒤맑게갠하늘,787781146,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '유수암리']",애월읍,유수암리,제주특별자치도 제주시 애월읍 유수암리 617-1,33.443627122205314,126.40410864720775
1572,2806-2,제주특별자치도 제주시 애월읍 신엄리,카페라이,836519835,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '신엄리']",애월읍,신엄리,제주특별자치도 제주시 애월읍 신엄리 2806-2,33.476662270269365,126.35389422708828
532,163-25,제주특별자치도 제주시 일도이동,혼디마카롱,1932954547,http://t1.daumcdn.net/place/06F63D07A93D4E35983EB7AC2C71AA72,0.0,제주시,"['제주특별자치도', '제주시', '일도이동']",제주시,제주시,제주특별자치도 제주시 일도이동 163-25,33.5096641214832,126.5358520571536
1067,848-16,제주특별자치도 서귀포시 대정읍 하모리,노을카페,970092472,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '대정읍', '하모리']",대정읍,하모리,제주특별자치도 서귀포시 대정읍 하모리 848-16,33.22136584592074,126.25364681297677
1099,2555,제주특별자치도 제주시 용담삼동,카페 씨엘,25971741,http://t1.daumcdn.net/cfile/220A894F543B3C5336,0.0,제주시,"['제주특별자치도', '제주시', '용담삼동']",제주시,제주시,제주특별자치도 제주시 용담삼동 2555,33.51157908281023,126.48475666428878
2760,274-13,제주특별자치도 제주시 연동,뉴크라운관광호텔 구내,21548090,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 274-13,33.484370342642386,126.49029329594525
2125,1830-7,제주특별자치도 서귀포시 하예동,아트진,640048903,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하예동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하예동 1830-7,33.235391032509234,126.36959193973527
2311,1759-5,제주특별자치도 서귀포시 색달동,가가하우스,1064472113,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '색달동']",서귀포시,서귀포시,제주특별자치도 서귀포시 색달동 1759-5,33.26187730022478,126.41695790361047
715,48-2,제주특별자치도 제주시 일도2동,이웃집마나까페,27491844,http://t1.daumcdn.net/cfile/2154234C5767857202,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 48-2,33.503428121258686,126.5424802614511
2197,1982-23,제주특별자치도 제주시 이도2동,카페수,19584197,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1982-23,33.489657686201504,126.54115385852587
3348,2581-2,제주특별자치도 제주시 노형동,카페봄봄 제주노형점,1983578192,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 2581-2,33.48912640557724,126.47542505891924
1538,311-17,제주특별자치도 제주시 연동,가을,8732995,http://t1.daumcdn.net/place/25F18786977D47C698DB2F161F073B0F,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 311-17,33.49116914555482,126.49755331677913
3355,297-20,제주특별자치도 서귀포시 서귀동,카페블루하우스,639436403,http://t1.daumcdn.net/place/EEA7ABCC8886493888F18152CB85A64B,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 297-20,33.25118480326432,126.56108882844065
469,6066-9,제주특별자치도 제주시 아라일동,오엘즈엘,1813048818,,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 6066-9,33.47011020063024,126.54188946072581
564,327-10,제주특별자치도 서귀포시 성산읍 고성리,동류암카페,2103068863,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 327-10,33.44846397992837,126.91636263492504
1798,977-2,제주특별자치도 제주시 삼도이동,카페단단,165691434,http://t1.daumcdn.net/localfiy/9A98F41C5D6C4A7092E807C571EF15C5,0.0,제주시,"['제주특별자치도', '제주시', '삼도이동']",제주시,제주시,제주특별자치도 제주시 삼도이동 977-2,33.512596102310184,126.52163345915321
461,958-1,제주특별자치도 제주시 한림읍 협재리,키친오즈,26792268,http://t1.daumcdn.net/place/76D3D109F5724B898229F5F7F22814CC,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '협재리']",한림읍,협재리,제주특별자치도 제주시 한림읍 협재리 958-1,33.38014409731865,126.25105092374159
1277,2026-3,제주특별자치도 제주시 이도2동,플로르떼플라워카페,1673353275,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 2026-3,33.487413767209055,126.53610851254331
2944,167,제주특별자치도 서귀포시 남원읍 남원리,카페슬로우,1050137537,http://t1.daumcdn.net/localfiy/65EFF8E3531A460EAE836B8DA725B618,0.0,서귀포시,"['제주특별자치도', '서귀포시', '남원읍', '남원리']",남원읍,남원리,제주특별자치도 서귀포시 남원읍 남원리 167,33.282752546267076,126.71772376893554
1795,851,제주특별자치도 제주시 조천읍 와산리,카페더콘테나,665658434,http://t1.daumcdn.net/localfiy/75A65482D83B40CE9B3A27149B9F1D76,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '와산리']",조천읍,와산리,제주특별자치도 제주시 조천읍 와산리 851,33.49813728208899,126.67899609214783
1869,3977,제주특별자치도 제주시 조천읍 선흘리,선흘,1832440912,http://t1.daumcdn.net/place/8610D32A245A4F2EA213753B43C97675,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '선흘리']",조천읍,선흘리,제주특별자치도 제주시 조천읍 선흘리 3977,33.48583629998897,126.6993044025384
1393,2002,제주특별자치도 제주시 용담이동,오가다제주공항점,1954351776,,0.0,제주시,"['제주특별자치도', '제주시', '용담이동']",제주시,제주시,제주특별자치도 제주시 용담이동 2002,33.50778007210298,126.49313083713172
1345,1398-2,제주특별자치도 제주시 연동,키즈팡팡 연동점,22658550,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 1398-2,33.4812278802124,126.48822442393516
695,2033,제주특별자치도 서귀포시 안덕면 사계리,사계리2033,1247747156,http://t1.daumcdn.net/localfiy/58BE5089355D4A6991B1F7FA2BA774DA,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '사계리']",안덕면,사계리,제주특별자치도 서귀포시 안덕면 사계리 2033,33.22958015255234,126.30770231532622
1175,131,제주특별자치도 서귀포시 법환동,오늘의바다,1131993961,http://t1.daumcdn.net/place/A800813D00A347588993BD86AF48BA5C,0.0,서귀포시,"['제주특별자치도', '서귀포시', '법환동']",서귀포시,서귀포시,제주특별자치도 서귀포시 법환동 131,33.24172266594467,126.51856903099602
1752,1530-8,제주특별자치도 제주시 구좌읍 송당리,제주살롱,787387135,http://t1.daumcdn.net/place/2C8B248D35124DD5A1A3DE554FF3A431,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '송당리']",구좌읍,송당리,제주특별자치도 제주시 구좌읍 송당리 1530-8,33.471112545626355,126.78274725119573
928,1729-1,제주특별자치도 제주시 한림읍 명월리,블루밍제이,1435156167,http://t1.daumcdn.net/place/B6EEB118FC5E4C6F8829517DAE7B9D37,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '명월리']",한림읍,명월리,제주특별자치도 제주시 한림읍 명월리 1729-1,33.387705930446394,126.26541344363069
