cafe,cafe_id,name,price,category
공차 제주아라점,1565528511,허니 패션후르츠티(L),"4,300",논커피
공차 제주아라점,1565528511,타로 티라떼,"4,300",논커피
분홍분홍해,1566296022,아메리카노(HOT),"4,000",커피
분홍분홍해,1566296022,아메리카노(ICE),"4,500",커피
분홍분홍해,1566296022,카페라떼(HOT),"4,500",커피
분홍분홍해,1566296022,카페라떼(ICE),"5,000",커피
분홍분홍해,1566296022,바닐라라떼(HOT),"4,500",커피
분홍분홍해,1566296022,바닐라라떼(ICE),"5,000",커피
분홍분홍해,1566296022,카푸치노(HOT),"4,500",커피
분홍분홍해,1566296022,카푸치노(ICE),"5,000",커피
분홍분홍해,1566296022,카페모카(HOT),"5,000",커피
분홍분홍해,1566296022,카페모카(ICE),"5,500",커피
분홍분홍해,1566296022,카라멜마끼야또(HOT),"5,000",커피
분홍분홍해,1566296022,카라멜마끼야또(ICE),"5,500",커피
분홍분홍해,1566296022,녹차라떼(HOT),"4,500",논커피
분홍분홍해,1566296022,녹차라떼(ICE),"5,000",논커피
분홍분홍해,1566296022,고구마라떼(HOT),"4,500",논커피
분홍분홍해,1566296022,고구마라떼(ICE),"5,000",논커피
분홍분홍해,1566296022,핫우유(HOT),"3,500",논커피
분홍분홍해,1566296022,핫초코(HOT),"4,500",논커피
분홍분홍해,1566296022,아이스초코(ICE),"5,000",논커피
분홍분홍해,1566296022,아이스티(ICE),"4,500",논커피
분홍분홍해,1566296022,딸기 스무디,"5,500",논커피
분홍분홍해,1566296022,유자 스무디,"5,500",논커피
분홍분홍해,1566296022,블루베리 스무디,"6,000",논커피
분홍분홍해,1566296022,망고 스무디,"6,000",논커피
분홍분홍해,1566296022,자몽 에이드,"5,500",논커피
분홍분홍해,1566296022,레몬 에이드,"5,500",논커피
분홍분홍해,1566296022,청포도 에이드,"6,000",논커피
분홍분홍해,1566296022,생 한라봉 에이드,"6,500",논커피
분홍분홍해,1566296022,녹차(HOT),"4,000",논커피
분홍분홍해,1566296022,녹차(ICE),"4,500",논커피
분홍분홍해,1566296022,얼그레이(HOT),"4,000",논커피
분홍분홍해,1566296022,얼그레이(ICE),"4,500",논커피
분홍분홍해,1566296022,다즐링(HOT),"4,000",논커피
분홍분홍해,1566296022,다즐링(ICE),"4,500",논커피
분홍분홍해,1566296022,페퍼민트(HOT),"4,000",논커피
분홍분홍해,1566296022,페퍼민트(ICE),"4,500",논커피
분홍분홍해,1566296022,카모마일(HOT),"4,000",논커피
분홍분홍해,1566296022,카모마일(ICE),"4,500",논커피
힐다인제주,1567211065,아메리카노,"4,000",커피
그러므로 파트2,1569763514,메리하하,"6,000",커피
그러므로 파트2,1569763514,레몬차,"6,000",논커피
그러므로 파트2,1569763514,에스프레소,"4,000",커피
그러므로 파트2,1569763514,아메리카노,"4,500",커피
그러므로 파트2,1569763514,카페라떼,"5,000",커피
오로라정원,1570047722,장미쉐이크,"9,000",논커피
오로라정원,1570047722,아인슈페너,"9,000",커피
오로라정원,1570047722,토마토 쥬스,"8,000",논커피
오로라정원,1570047722,딸기스무디,"7,000",논커피
오로라정원,1570047722,유자에이드,"7,000",논커피
커피산책,1574963073,비트차,"5,000",논커피
무상찻집,1575289135,국화차,"6,000",논커피
무상찻집,1575289135,목련꽃차,"8,000",논커피
무상찻집,1575289135,황차,"6,000",논커피
무상찻집,1575289135,도리지차,"6,000",논커피
무상찻집,1575289135,구기자차,"6,000",논커피
카페데바,1585655885,아메리카노,"4,000",커피
카페데바,1585655885,레몬커피,"6,000",커피
카페데바,1585655885,용운동 비엔나 커피,"6,000",커피
카페데바,1585655885,핫초코더럽 (HOT),"7,000",논커피
카페데바,1585655885,데바 구름 라떼,"5,000",커피
슈가얌,1589718507,레터링 (2호),"45,000",기타
슈가얌,1589718507,레터링 (1호),"35,000",알코올
슈가얌,1589718507,레터링 (미니),"26,000",기타
슈가얌,1589718507,마카롱 (1개),"2,000",베이커리
머문,1589936933,아메리카노,"5,500",커피
더빌레,1595124840,아메리카노,"4,500",커피
카페2085,1596466852,아메리카노,"5,000",커피
우짜,1598348098,치킨카레퐁듀,"13,000",기타
우짜,1598348098,소고기야채볶음밥,"11,000",기타
우짜,1598348098,전복해물라면,"13,000",논커피
우짜,1598348098,19금커피,"5,000",커피
메가커피 서귀포중앙점,1601162920,메가리카노 (ICE),"3,000",커피
메가커피 서귀포중앙점,1601162920,메가에이드,"3,900",논커피
메가커피 서귀포중앙점,1601162920,아메리카노,"1,500",커피
메가커피 서귀포중앙점,1601162920,카페라떼,"2,500",커피
메가커피 서귀포중앙점,1601162920,콜드브루,"3,300",커피
메가커피 서귀포중앙점,1601162920,녹차,"3,000",논커피
에이바우트커피 칠성점,1602152285,아메리카노,"2,500",커피
에이바우트커피 칠성점,1602152285,카페라떼,"2,800",커피
에이바우트커피 칠성점,1602152285,바닐라라떼,"2,800",커피
에이바우트커피 칠성점,1602152285,카페모카,"2,800",커피
에이바우트커피 칠성점,1602152285,카라멜마끼아또,"2,800",커피
부러워커피,1604142577,핸드드립커피,,커피
부러워커피,1604142577,융드립커피,,커피
걸어가는늑대들 전이수갤러리,1605214000,카페라떼,"4,500",커피
더그레이,1606769668,아메리카노,"4,000",커피
지니어스키즈카페,1609166877,돈까스,"8,500",기타
지니어스키즈카페,1609166877,크림파스타,"7,500",기타
지니어스키즈카페,1609166877,토마토파스타,"7,000",기타
지니어스키즈카페,1609166877,"피자(불고기,고르곤졸라,콤비네이션)","11,000",베이커리
지니어스키즈카페,1609166877,치킨너겟,"3,000",기타
지니어스키즈카페,1609166877,유부초밥,"4,500",논커피
지니어스키즈카페,1609166877,허니브래드set(아메리카노1잔) 주중한정,"7,000",세트
지니어스키즈카페,1609166877,새우볶음밥,"6,500",기타
지니어스키즈카페,1609166877,볶음밥,"6,000",기타
지니어스키즈카페,1609166877,소시지&감자튀김 콤보,"5,000",기타
지니어스키즈카페,1609166877,감자튀김,"4,000",기타
지니어스키즈카페,1609166877,주먹밥,"4,000",기타
지니어스키즈카페,1609166877,"떡볶이(주말,공휴일)","4,000",기타
etc,1610713371,"아메리카노 ice, hot","3,000",커피
etc,1610713371,마카롱,"2,000",베이커리
카페내콩가,1613854186,아메리카노,"4,500",커피
카페내콩가,1613854186,카페라떼,"5,000",커피
카페내콩가,1613854186,카푸치노,"5,000",커피
카페내콩가,1613854186,말차라떼,"5,500",논커피
카페내콩가,1613854186,밀크티,"5,500",논커피
제주바솔트,1613900075,크림 돌,"5,500",베이커리
제주바솔트,1613900075,초코 돌,"5,800",논커피
제주바솔트,1613900075,돌 테라,"5,500",베이커리
제주바솔트,1613900075,아메리카노,"4,000",커피
제주바솔트,1613900075,카페라떼,"4,500",커피
제주바솔트,1613900075,대표제주돌빵,"12,000",베이커리
제주바솔트,1613900075,대표돌쿠아즈,"15,000",베이커리
제주바솔트,1613900075,돌아우니,"15,000",베이커리
제주바솔트,1613900075,돌카스테라,"13,500",베이커리
이디야커피 제주화북점,1620756271,니트로커피,,커피
이디야커피 제주화북점,1620756271,민트모카,,커피
이디야커피 제주화북점,1620756271,바닐라 라떼,,커피
이디야커피 제주화북점,1620756271,카라멜 마끼아또,,커피
이디야커피 제주화북점,1620756271,카페 라떼,,커피
이디야커피 제주화북점,1620756271,카페 아메리카노,,커피
이디야커피 제주화북점,1620756271,카페모카,,커피
이디야커피 제주화북점,1620756271,카푸치노,,커피
이디야커피 제주화북점,1620756271,화이트 초콜릿 모카,,커피
이디야커피 제주화북점,1620756271,콜드브루 화이트 비엔나,,커피
이디야커피 제주화북점,1620756271,흑당밀크티빙수,,빙수/아이스크림
이디야커피 제주화북점,1620756271,콜드브루라떼,,커피
온오프,1630713791,흑돼지 돈까스,"13,000",기타
온오프,1630713791,흑돼지 돈까스덮밥,"13,000",기타
온오프,1630713791,흑돼지 냉돈까스,"13,000",기타
온오프,1630713791,아메리카노,"5,000",커피
온오프,1630713791,우도땅콩카페라떼,"7,000",커피
온오프,1630713791,우도땅콩카라멜라떼,"7,000",커피
온오프,1630713791,우도땅콩얼음쥬스,"7,500",논커피
온오프,1630713791,제주한라봉에이드,"7,000",논커피
온오프,1630713791,레드오렌지허브티,"6,000",논커피
온오프,1630713791,우도땅콩라떼,"6,500",논커피
카페훤,1632912716,라벤더티,"6,000",논커피
카페훤,1632912716,아메리카노,"4,500",커피
카페훤,1632912716,카페라떼,"5,000",커피
카페훤,1632912716,바닐라 라떼,"5,500",커피
카페훤,1632912716,아인슈페너,"6,000",커피
카페훤,1632912716,생딸기 요거트,"6,500",논커피
카페훤,1632912716,댕 유자차/ 댕 유자에이드,"6,000",논커피
카페훤,1632912716,얼그레이 쉬폰,"5,000",베이커리
카페훤,1632912716,초코 쉬폰,"5,000",논커피
카페훤,1632912716,말차 쉬폰,"5,000",논커피
카페훤,1632912716,고메버터 토스트,"5,000",베이커리
카페훤,1632912716,하겐다즈 딸기 아이스크림,"5,500",빙수/아이스크림
카페훤,1632912716,머랭쿠키,"4,000",베이커리
카페훤,1632912716,생딸기 라떼,"6,500",논커피
카페훤,1632912716,연유 라떼,"5,500",커피
카페훤,1632912716,크렘브륄레,"4,500",베이커리
공차 제주탑동점,1634294548,그린 티라떼,"4,300",논커피
공차 제주탑동점,1634294548,그린티 요구르트(J),"5,500",논커피
공차 제주탑동점,1634294548,그린티 요구르트(L),"4,300",논커피
공차 제주탑동점,1634294548,밀크폼 그린티(J),"4,900",논커피
공차 제주탑동점,1634294548,밀크폼 그린티(L),"3,900",논커피
공차 제주탑동점,1634294548,밀크폼 블랙티(J),"4,900",논커피
공차 제주탑동점,1634294548,밀크폼 블랙티(L),"3,900",논커피
공차 제주탑동점,1634294548,망고 요구르트(J),"6,200",논커피
공차 제주탑동점,1634294548,레몬 요구르트(J),"5,700",논커피
공차 제주탑동점,1634294548,망고 요구르트(L),"5,000",논커피
공차 제주탑동점,1634294548,레몬 요구르트(L),"4,500",논커피
공차 제주탑동점,1634294548,밀크폼 우롱티(J),"4,900",논커피
공차 제주탑동점,1634294548,밀크폼 우롱티(L),"3,900",논커피
공차 제주탑동점,1634294548,밀크폼 원터멜론티(J),"4,900",논커피
공차 제주탑동점,1634294548,망고요구르트+화이트펄(J),"6,900",논커피
공차 제주탑동점,1634294548,밀크폼 원터멜론티(L),"3,900",논커피
공차 제주탑동점,1634294548,블랙티(J),"4,800",논커피
공차 제주탑동점,1634294548,블랙티(L),"3,700",논커피
공차 제주탑동점,1634294548,망고요구르트+화이트펄(L),"5,700",논커피
공차 제주탑동점,1634294548,우롱티(J),"4,800",논커피
공차 제주탑동점,1634294548,우롱티(L),"3,700",논커피
공차 제주탑동점,1634294548,자스민 그린티(J),"4,800",논커피
공차 제주탑동점,1634294548,자스민 그린티(L),"3,700",논커피
공차 제주탑동점,1634294548,초콜렛 티라떼,"4,300",논커피
공차 제주탑동점,1634294548,브라운슈가 치즈폼 스무디(L),"5,700",논커피
공차 제주탑동점,1634294548,브라운슈가 쥬얼리 밀크티(L),"5,300",논커피
공차 제주탑동점,1634294548,그린 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,그린 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,더블 화이트 카페라떼,"4,000",커피
공차 제주탑동점,1634294548,딸기 밀크티,"4,300",논커피
공차 제주탑동점,1634294548,딸기 얼그레이 티라떼,"4,500",논커피
공차 제주탑동점,1634294548,딸기 크림 스무디,"5,300",논커피
공차 제주탑동점,1634294548,레몬 그린티에이드(J),"5,300",논커피
공차 제주탑동점,1634294548,레몬 그린티에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,레몬요구르트 스무디,"4,800",논커피
공차 제주탑동점,1634294548,망고 그린티 에이드(J),"5,400",논커피
공차 제주탑동점,1634294548,망고 그린티 에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,망고 밀크티(J),"5,700",논커피
공차 제주탑동점,1634294548,망고 밀크티(L),"4,500",논커피
공차 제주탑동점,1634294548,망고 스무디,"5,300",논커피
공차 제주탑동점,1634294548,망고 주스(J),"5,800",논커피
공차 제주탑동점,1634294548,망고 주스(L),"4,600",논커피
공차 제주탑동점,1634294548,밀크 쿠앤크 스무디,"4,000",논커피
공차 제주탑동점,1634294548,밀크폼 아메리카노,"3,800",커피
공차 제주탑동점,1634294548,밀크폼 얼그레이티(J),"4,900",논커피
공차 제주탑동점,1634294548,밀크폼 얼그레이티(L),"3,900",논커피
공차 제주탑동점,1634294548,밀크폼 우롱티+코코넛(J),"5,400",논커피
공차 제주탑동점,1634294548,밀크폼 우롱티+코코넛(L),"4,400",논커피
공차 제주탑동점,1634294548,블랙 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,블랙 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,블랙밀크티+펄(J),"5,100",논커피
공차 제주탑동점,1634294548,블랙밀크티+펄(L),"4,000",논커피
공차 제주탑동점,1634294548,실크 망고 빙수,"9,800",빙수/아이스크림
공차 제주탑동점,1634294548,실크 밀크티 빙수,"9,800",빙수/아이스크림
공차 제주탑동점,1634294548,실크 타로 빙수,"9,800",빙수/아이스크림
공차 제주탑동점,1634294548,실크 팥 빙수,"8,500",빙수/아이스크림
공차 제주탑동점,1634294548,아메리카노,"3,500",커피
공차 제주탑동점,1634294548,애플그린티에이드(J),"5,300",논커피
공차 제주탑동점,1634294548,애플그린티에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,얼그레이 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,얼그레이 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,얼그레이 아메리카노,"3,500",커피
공차 제주탑동점,1634294548,얼그레이티(J),"4,800",논커피
공차 제주탑동점,1634294548,얼그레이티(L),"3,700",논커피
공차 제주탑동점,1634294548,우롱 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,우롱 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,윈터멜론 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,윈터멜론 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,자몽 그린티 에이드+알로에(J),"5,900",논커피
공차 제주탑동점,1634294548,자몽 그린티 에이드+알로에(L),"4,900",논커피
공차 제주탑동점,1634294548,자몽그린티에이드(J),"5,300",논커피
공차 제주탑동점,1634294548,자몽그린티에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,제주 그린티 스무디,"5,300",논커피
공차 제주탑동점,1634294548,차이 밀크티(J),"5,300",논커피
공차 제주탑동점,1634294548,차이 밀크티(L),"4,300",논커피
공차 제주탑동점,1634294548,청포도 스무디,"4,800",논커피
공차 제주탑동점,1634294548,청포도그린티에이드(J),"5,300",논커피
공차 제주탑동점,1634294548,청포도그린티에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,초코 쿠앤크 스무디,"4,500",논커피
공차 제주탑동점,1634294548,초코렛밀크티+밀크폼(J),"5,500",논커피
공차 제주탑동점,1634294548,초코렛밀크티+밀크폼(L),"4,200",논커피
공차 제주탑동점,1634294548,초콜렛 밀크티(J),"5,200",논커피
공차 제주탑동점,1634294548,초콜렛 밀크티(L),"3,900",논커피
공차 제주탑동점,1634294548,카라멜 밀크티(J),"5,200",논커피
공차 제주탑동점,1634294548,카라멜 밀크티(L),"3,900",논커피
공차 제주탑동점,1634294548,카라멜 카페라떼,"4,000",커피
공차 제주탑동점,1634294548,카페라떼,"4,000",커피
공차 제주탑동점,1634294548,타로 밀크티(J),"4,900",논커피
공차 제주탑동점,1634294548,타로 밀크티(L),"3,800",논커피
공차 제주탑동점,1634294548,타로 스무디,"4,300",논커피
공차 제주탑동점,1634294548,타로밀크티+펄(J),"5,100",논커피
공차 제주탑동점,1634294548,타로밀크티+펄(L),"4,000",논커피
공차 제주탑동점,1634294548,패션후르츠 그린티 에이드(J),"5,400",논커피
공차 제주탑동점,1634294548,패션후르츠 그린티 에이드(L),"4,300",논커피
공차 제주탑동점,1634294548,패션후르츠 스무디,"5,300",논커피
공차 제주탑동점,1634294548,허니 밀크티(J),"5,200",논커피
공차 제주탑동점,1634294548,허니 밀크티(L),"3,900",논커피
공차 제주탑동점,1634294548,허니 자몽티(J),"5,300",논커피
공차 제주탑동점,1634294548,허니 자몽티(L),"4,300",논커피
공차 제주탑동점,1634294548,허니 레몬티(J),"5,300",논커피
공차 제주탑동점,1634294548,허니 레몬티(L),"4,300",논커피
공차 제주탑동점,1634294548,허니 패션후르츠티(J),"5,300",논커피
공차 제주탑동점,1634294548,타로 티라떼,"4,300",논커피
공차 제주탑동점,1634294548,허니 패션후르츠티(L),"4,300",논커피
라떼하우스카페,1643413816,애플망고빙수,"25,000",빙수/아이스크림
주르르커피,1648639350,에스프레소 (HOT),"3,500",커피
주르르커피,1648639350,아메리카노 (HOT),"3,500",커피
주르르커피,1648639350,아메리카노 (ICE),"4,000",커피
주르르커피,1648639350,카푸치노 (HOT),"4,000",커피
주르르커피,1648639350,카푸치노 (ICE),"4,500",커피
주르르커피,1648639350,솔티카라멜라떼 (HOT),"5,500",커피
주르르커피,1648639350,솔티카라멜라떼 (ICE),"6,000",커피
주르르커피,1648639350,엘랑지 (비엔나) (HOT),"4,500",커피
주르르커피,1648639350,엘랑지 (비엔나) (ICE),"5,000",커피
주르르커피,1648639350,콩포트 수제요거트,"5,500",논커피
주르르커피,1648639350,얼그레이티,"4,500",논커피
주르르커피,1648639350,리얼자몽소다,"5,000",논커피
주르르커피,1648639350,얼그레이 레몬홍차,"5,000",논커피
주르르커피,1648639350,스윗버터토스트,"4,500",베이커리
주르르커피,1648639350,에그콥 샌드위치,"7,500",베이커리
주르르커피,1648639350,컵 티라미수,"5,500",베이커리
주르르커피,1648639350,라떼 (HOT),"4,000",커피
주르르커피,1648639350,라떼 (ICE),"4,500",커피
주르르커피,1648639350,링고라떼 (사과) (HOT),"5,000",논커피
주르르커피,1648639350,링고라떼 (사과) (ICE),"5,500",논커피
주르르커피,1648639350,몽글크림라떼 (HOT),"5,000",커피
주르르커피,1648639350,몽글크림라떼 (ICE),"6,000",커피
주르르커피,1648639350,수제레몬티,"4,500",논커피
주르르커피,1648639350,시나몬애플티,"5,000",논커피
주르르커피,1648639350,소복라떼,"5,000",커피
카페토르토니,1656006542,에스프레소,"4,000",커피
로빙화,1658038483,소시지&감자튀김,"15,000",기타
로빙화,1658038483,살사&치즈 나쵸,"10,000",기타
로빙화,1658038483,감자튀김,"6,000",기타
로빙화,1658038483,비프 버거,"10,000",베이커리
로빙화,1658038483,쉬림프 버거,"13,000",베이커리
설빙 제주협재점,1659425472,인절미설빙,,빙수/아이스크림
유노이아,1660120281,라떼,"4,000",커피
유노이아,1660120281,에스프레소,"3,500",커피
유노이아,1660120281,아메리카노,"3,500",커피
유노이아,1660120281,고구마우유,"4,500",논커피
유노이아,1660120281,녹차우유,"4,500",논커피
유노이아,1660120281,홍차우유,"4,500",논커피
유노이아,1660120281,수제 딸기우유,"4,500",논커피
유노이아,1660120281,수제 레몬차,"4,500",논커피
유노이아,1660120281,수제 자몽차,"4,500",논커피
유노이아,1660120281,유자,"4,500",논커피
유노이아,1660120281,수제 자몽,"5,000",논커피
유노이아,1660120281,얼그레이,"5,000",논커피
유노이아,1660120281,페퍼민트,"4,000",논커피
유노이아,1660120281,딸기 프라페,"5,000",논커피
유노이아,1660120281,유자 프라페,"5,000",논커피
유노이아,1660120281,녹차 프라페,"5,000",논커피
유노이아,1660120281,고구마 프라페,"5,000",논커피
유노이아,1660120281,민트초코 프라페,"5,000",논커피
유노이아,1660120281,수박 쥬스,"5,000",논커피
유노이아,1660120281,딸기 쥬스,"5,000",논커피
유노이아,1660120281,망고 쥬스,"5,000",논커피
유노이아,1660120281,파인애플 쥬스,"5,000",논커피
유노이아,1660120281,햄치즈샌드위치(SINGLE),"4,500",베이커리
유노이아,1660120281,햄치즈샌드위치(SET),"8,500",베이커리
유노이아,1660120281,불고기샌드위치(SINGLE),"5,000",베이커리
유노이아,1660120281,불고기샌드위치(SET),"9,500",베이커리
유노이아,1660120281,블루크림소다,"5,500",논커피
유노이아,1660120281,수제 레몬,"5,000",논커피
유노이아,1660120281,모히또,"5,000",논커피
유노이아,1660120281,카모마일,"4,000",논커피
유노이아,1660120281,깔라만시,"5,000",논커피
유노이아,1660120281,마르코,"5,000",논커피
유노이아,1660120281,브랙퍼스트,"5,000",논커피
유노이아,1660120281,에로스,"5,000",논커피
유노이아,1660120281,웨딩임페리얼,"5,000",논커피
유노이아,1660120281,청포도,"5,000",논커피
청춘부부,1663041096,부부라떼,"6,000",커피
청춘부부,1663041096,아메리카노,"4,000",커피
청춘부부,1663041096,카페라떼,"5,000",커피
청춘부부,1663041096,청춘비엔나,"5,500",커피
청춘부부,1663041096,청춘라떼,"6,500",커피
봄날,1664012464,아메리카노,"5,000",커피
봄날,1664012464,카페라떼,"5,500",커피
봄날,1664012464,아인슈페너,"7,000",커피
봄날,1664012464,콜드브루,"6,000",커피
봄날,1664012464,"레몬,자몽,한라봉 에이드","6,500",논커피
카페곁에,1664067453,말차 쇼콜라,"6,500",논커피
카페곁에,1664067453,시원한 초록숲 커피,"6,500",커피
카페곁에,1664067453,따뜻한 초록숲 커피,"6,000",커피
카페곁에,1664067453,아메리카노,"5,000",커피
카페곁에,1664067453,카페라떼,"5,500",커피
바바,1665334776,빙수,,빙수/아이스크림
바바,1665334776,딱새우버거,"15,000",베이커리
바바,1665334776,흑돼지브레드,"13,000",베이커리
바바,1665334776,프렌치토스트,"12,000",베이커리
바바,1665334776,메뉴1,,기타
씨리얼,1665910227,에스프레소,"4,000",커피
씨리얼,1665910227,아메리카노,"4,500",커피
씨리얼,1665910227,플랫화이트,"5,000",커피
씨리얼,1665910227,카페라떼,"5,000",커피
씨리얼,1665910227,로얄블렌드,"6,500",논커피
미어,1667909845,디저트,"3,500",기타
왓더플라워,1669901791,아메리카노,"4,000",커피
왓더플라워,1669901791,카페라떼,"4,500",커피
왓더플라워,1669901791,플랫화이트,"4,500",커피
왓더플라워,1669901791,아이스티,"4,000",논커피
왓더플라워,1669901791,얼그레이 티,"4,000",논커피
니모스토리,1672417180,기네스,"9,000",알코올
니모스토리,1672417180,레페브라운,"9,000",알코올
니모스토리,1672417180,빅웨이브,"9,000",알코올
니모스토리,1672417180,산미구엘,"8,000",알코올
니모스토리,1672417180,아사히,"8,000",알코올
니모스토리,1672417180,니모스페셜,"8,000",알코올
니모스토리,1672417180,칭타오,"7,000",알코올
니모스토리,1672417180,호가든,"7,000",알코올
니모스토리,1672417180,에딩거,"7,000",알코올
니모스토리,1672417180,필스너,"7,000",알코올
니모스토리,1672417180,스마일도리,"7,000",알코올
니모스토리,1672417180,샤케라또,"5,000",커피
니모스토리,1672417180,초코라떼 (HOT),"4,500",논커피
니모스토리,1672417180,초코라떼 (ICE),"5,000",논커피
니모스토리,1672417180,아메리카노 (HOT),"3,800",커피
니모스토리,1672417180,아메리카노 (ICE),"4,300",커피
니모스토리,1672417180,에스프레소,"3,500",커피
니모스토리,1672417180,카페라떼 (HOT),"4,500",커피
니모스토리,1672417180,카페라떼 (ICE),"5,000",커피
니모스토리,1672417180,카푸치노 (HOT),"4,500",커피
니모스토리,1672417180,카푸치노,"5,000",커피
니모스토리,1672417180,바닐라라떼 (HOT),"5,000",커피
니모스토리,1672417180,바닐라라떼 (ICE),"5,500",커피
니모스토리,1672417180,카페모카 (HOT),"5,000",커피
니모스토리,1672417180,카페모카 (ICE),"5,500",커피
니모스토리,1672417180,카라멜마끼야또 (HOT),"5,000",커피
니모스토리,1672417180,카라멜마끼야또 (ICE),"5,500",커피
니모스토리,1672417180,더치커피,"5,500",커피
니모스토리,1672417180,아포카토,"5,500",빙수/아이스크림
니모스토리,1672417180,보성 녹차라떼 (HOT),"5,000",논커피
니모스토리,1672417180,보성 녹차라떼 (ICE),"5,500",논커피
니모스토리,1672417180,자몽에이드,"5,500",논커피
니모스토리,1672417180,청포도에이드,"5,500",논커피
니모스토리,1672417180,블루레몬에이드,"5,500",논커피
니모스토리,1672417180,망고에이드,"5,500",논커피
니모스토리,1672417180,망고스무디,"6,000",논커피
니모스토리,1672417180,딸기스무디,"6,000",논커피
니모스토리,1672417180,블루베리스무디,"6,000",논커피
니모스토리,1672417180,한라봉차,"5,500",논커피
니모스토리,1672417180,레몬차,"4,500",논커피
니모스토리,1672417180,허브차,"4,000",논커피
니모스토리,1672417180,쿠키 앤 크림라떼 (HOT),"5,000",논커피
니모스토리,1672417180,쿠키 앤 크림라떼 (ICE),"5,500",논커피
차차,1674881028,홍차버블밀크티,"3,500",논커피
여섯번의보름,1675972774,라떼,"5,000",커피
여섯번의보름,1675972774,아메리카노,"4,500",커피
여섯번의보름,1675972774,한라봉에이드 (ICE),"6,500",논커피
여섯번의보름,1675972774,블루베리 크림치즈 케이크,"5,500",베이커리
여섯번의보름,1675972774,보름 크림라떼 (ICE),"6,500",커피
망고홀릭성산일출봉점,1680422322,신선로 망고 코코넛 눈꽃 빙수,"16,000",빙수/아이스크림
망고홀릭성산일출봉점,1680422322,신선로 인절미 눈꽃 빙수,"13,000",빙수/아이스크림
망고홀릭성산일출봉점,1680422322,신선로 팥 눈꽃 빙수,"13,000",빙수/아이스크림
망고홀릭성산일출봉점,1680422322,망고 코코넛 아이스크림,"4,000",빙수/아이스크림
망고홀릭성산일출봉점,1680422322,망고홀릭 애플망고,"13,000",기타
망고홀릭성산일출봉점,1680422322,망고홀릭 스토로베리,"13,000",기타
망고홀릭성산일출봉점,1680422322,망고홀릭 블루베리,"13,000",기타
커피에반하다 제주덕수점,1682263918,더치라떼,,커피
커피에반하다 제주덕수점,1682263918,민트초코라떼,,논커피
커피에반하다 제주덕수점,1682263918,카라멜마끼아또,,커피
커피에반하다 제주덕수점,1682263918,리얼과일스무디,,논커피
커피에반하다 제주덕수점,1682263918,아메리카노,,커피
커피에반하다 제주덕수점,1682263918,카페라떼,,커피
커피에반하다 제주덕수점,1682263918,에이드,,논커피
커피에반하다 제주덕수점,1682263918,허니브레드,,베이커리
커피에반하다 제주덕수점,1682263918,허니브레드볼,,베이커리
커피에반하다 제주덕수점,1682263918,프라페,,논커피
그디,1685775994,한라봉스무디,"5,000",논커피
스타벅스 제주애월DT점,1693150085,오늘의 커피,"3,800",커피
바이더씨,1699819473,소나무순차,"6,000",논커피
바이더씨,1699819473,청귤차,"4,000",논커피
바이더씨,1699819473,커피콩빵,,베이커리
마스코트,1701458616,아메리카노,"3,500",커피
마스코트,1701458616,카페라떼,"4,200",커피
마스코트,1701458616,얼그레이,"4,300",논커피
마스코트,1701458616,초코우유,"5,300",논커피
마스코트,1701458616,감귤주스 (ICE),"6,000",논커피
마스코트,1701458616,수제생강차 (HOT),"5,500",논커피
마스코트,1701458616,망고바나나스무디 (ICE),"7,000",논커피
유티피커피,1705505338,딸기라떼,"5,500",논커피
유티피커피,1705505338,딸기요거트스무디,"6,000",논커피
유티피커피,1705505338,베리 에이드,"5,500",논커피
유티피커피,1705505338,베리 요거트,"5,000",논커피
유티피커피,1705505338,크림치즈 베리 토스트,"5,500",베이커리
카페벨에포크,1712596669,베이커리,,베이커리
카페벨에포크,1712596669,파스타,,기타
섭지로카페,1716691997,아메리카노,"4,000",커피
섭지로카페,1716691997,망고 요거트 스무디,"6,000",논커피
섭지로카페,1716691997,고구마라떼,"5,000",논커피
섭지로카페,1716691997,수제레몬에이드,"6,000",논커피
스무디킹 제주공항점,1716755523,망고 페스티벌(S),"4,300",논커피
스무디킹 제주공항점,1716755523,코코넛 서프라이즈(S),"3,900",논커피
스무디킹 제주공항점,1716755523,코코넛 피나콜라다(S),"3,900",논커피
스무디킹 제주공항점,1716755523,망고스틴 매드니스(S),"4,900",논커피
스무디킹 제주공항점,1716755523,골드키위 썬샤인(S),"4,700",논커피
